Div,Date,HomeTeam,AwayTeam,FTR,HTR,Season,FTHG,HTHG,HS,HST,HF,HC,HY,HR,FTAG,HTAG,AS,AST,AF,AC,AY,AR,bkm_prediction,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA,Country_Home,Elo_Home,Country_Away,Elo_Away,elo_diff,elo_diff_cuted
F1,2015-04-18,Bastia,Reims,A,A,2014_2015,1.3333333333333333,1.0,12.0,5.666666666666667,15.666666666666666,5.666666666666667,1.3333333333333333,0.0,1.0,0.3333333333333333,10.333333333333334,3.6666666666666665,16.333333333333332,3.333333333333333,1.6666666666666667,0.0,1,2.15,3.25,3.6,2.2,3.1,3.4,2.1,3.15,3.45,2.25,3.32,3.57,2.2,3.2,3.4,2.2,3.3,3.7,2.22,3.28,3.77,FRA,1565.68688965,FRA,1520.45568848,45.23120117000008,]34 to 90]
F1,2015-05-02,Bastia,St Etienne,H,D,2014_2015,1.0,0.3333333333333333,11.333333333333334,4.333333333333333,18.33333333333333,5.666666666666667,2.333333333333333,0.0,2.0,1.3333333333333333,9.666666666666666,4.333333333333333,18.0,3.0,2.0,0.0,2,3.6,3.1,2.25,3.3,3.1,2.25,3.2,3.2,2.2,3.6,3.18,2.32,3.2,3.2,2.3,3.7,3.13,2.3,3.05,3.25,2.6,FRA,1563.00134277,FRA,1700.81811523,-137.81677246000004,]-190 to -134]
F1,2015-05-16,Bastia,Caen,D,D,2014_2015,0.6666666666666666,0.0,10.333333333333334,3.333333333333333,17.666666666666668,3.0,2.6666666666666665,0.0,1.0,0.3333333333333333,11.0,3.333333333333333,11.333333333333334,8.333333333333334,1.3333333333333333,0.0,1,2.3,3.3,3.2,2.3,3.2,3.1,2.2,3.1,3.3,2.35,3.4,3.26,2.4,3.1,3.1,2.38,3.4,3.25,2.48,3.36,3.14,FRA,1583.77258301,FRA,1569.41455078,14.358032230000163,]-22 to 34]
F1,2015-08-08,Bastia,Rennes,H,A,2015_2016,1.0,0.3333333333333333,8.0,2.6666666666666665,14.666666666666666,4.666666666666667,2.6666666666666665,0.0,0.3333333333333333,0.0,7.666666666666667,2.333333333333333,13.666666666666666,3.333333333333333,1.3333333333333333,0.0,1,2.6,3.1,2.8,2.6,2.9,2.9,2.3,3.1,3.1,2.71,3.09,3.0,2.6,2.9,3.0,2.63,3.1,3.1,2.81,2.93,3.1,FRA,1583.17248535,FRA,1581.68273926,1.489746089999926,]-22 to 34]
F1,2015-08-22,Bastia,Guingamp,H,H,2015_2016,1.3333333333333333,0.3333333333333333,10.0,3.333333333333333,13.333333333333334,5.333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,9.0,3.0,12.666666666666666,2.6666666666666665,1.6666666666666667,0.0,1,2.3,3.0,3.4,2.4,3.0,3.1,2.2,3.1,3.3,2.44,3.05,3.48,2.4,2.9,3.4,2.45,3.0,3.5,2.36,3.02,3.71,FRA,1588.8182373,FRA,1562.28259277,26.5356445299999,]-22 to 34]
F1,2015-09-19,Bastia,Nice,A,A,2015_2016,2.0,1.0,9.666666666666666,3.6666666666666665,13.0,5.666666666666667,1.0,0.3333333333333333,2.333333333333333,1.6666666666666667,12.333333333333334,5.0,13.333333333333334,4.0,3.0,0.0,1,2.25,3.1,3.5,2.25,3.1,3.25,2.1,3.15,3.45,2.3,3.23,3.56,2.3,3.1,3.3,2.3,3.2,3.6,2.64,3.19,3.05,FRA,1586.89868164,FRA,1564.91662598,21.982055660000015,]-22 to 34]
F1,2015-09-26,Bastia,Toulouse,H,H,2015_2016,2.0,1.0,9.666666666666666,3.333333333333333,13.333333333333334,5.333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,10.0,4.0,11.333333333333334,3.0,2.6666666666666665,0.6666666666666666,2,2.88,3.1,2.63,2.75,3.0,2.75,2.7,3.0,2.7,3.03,3.16,2.68,2.8,3.0,2.7,3.0,3.13,2.7,3.01,3.26,2.63,FRA,1567.94641113,FRA,1548.96398926,18.982421869999826,]-22 to 34]
F1,2015-10-17,Bastia,Paris SG,A,D,2015_2016,2.333333333333333,2.0,9.0,4.333333333333333,11.666666666666666,3.6666666666666665,2.0,0.0,2.6666666666666665,0.0,16.666666666666668,7.0,10.0,6.0,1.3333333333333333,0.0,2,10.0,5.0,1.33,9.5,4.75,1.33,7.5,4.6,1.37,10.76,5.15,1.35,8.0,4.5,1.4,11.0,5.5,1.33,10.33,5.21,1.37,FRA,1565.09216309,FRA,1893.73547363,-328.6433105399999,]-359 to -303]
F1,2015-10-31,Bastia,Caen,H,H,2015_2016,1.3333333333333333,1.3333333333333333,7.666666666666667,3.333333333333333,11.666666666666666,3.333333333333333,2.333333333333333,0.0,1.3333333333333333,0.6666666666666666,13.333333333333334,4.666666666666667,11.666666666666666,7.333333333333333,1.6666666666666667,0.3333333333333333,2,2.9,3.1,2.6,2.85,3.2,2.65,2.6,3.2,2.6,3.13,3.16,2.57,2.9,3.0,2.62,3.1,3.2,2.6,3.07,3.27,2.58,FRA,1547.50317383,FRA,1587.10510254,-39.60192871000004,]-78 to -22]
F1,2015-11-22,Bastia,Ajaccio GFCO,A,D,2015_2016,1.3333333333333333,1.3333333333333333,8.666666666666666,4.666666666666667,12.0,3.6666666666666665,2.333333333333333,0.0,0.6666666666666666,0.3333333333333333,7.666666666666667,2.0,13.333333333333334,3.6666666666666665,2.0,0.0,1,2.1,3.2,3.8,2.0,3.25,4.1,2.1,3.15,3.45,2.12,3.2,4.16,2.1,3.0,4.0,2.1,3.2,4.1,2.22,3.16,3.94,FRA,1556.56164551,FRA,1490.51220703,66.04943848000016,]34 to 90]
F1,2015-12-02,Bastia,Bordeaux,H,D,2015_2016,0.6666666666666666,0.6666666666666666,8.666666666666666,4.333333333333333,12.333333333333334,4.0,2.0,0.0,1.3333333333333333,0.6666666666666666,8.0,3.333333333333333,12.333333333333334,4.0,2.6666666666666665,0.6666666666666666,2,3.0,3.2,2.5,2.85,3.1,2.55,2.8,3.1,2.5,3.18,3.2,2.51,3.0,3.1,2.45,3.2,3.2,2.5,3.02,3.28,2.61,FRA,1537.14782715,FRA,1586.23303223,-49.08520507999992,]-78 to -22]
F1,2015-12-05,Bastia,Monaco,A,D,2015_2016,1.0,0.6666666666666666,9.333333333333334,5.0,13.666666666666666,5.666666666666667,1.3333333333333333,0.0,1.6666666666666667,1.3333333333333333,13.0,5.0,16.333333333333332,6.333333333333333,2.333333333333333,0.0,2,3.5,3.3,2.15,3.5,3.2,2.2,2.9,3.15,2.4,3.75,3.23,2.23,3.4,3.1,2.25,3.75,3.2,2.25,4.1,3.25,2.13,FRA,1544.8951416,FRA,1683.43920898,-138.54406738000012,]-190 to -134]
F1,2015-12-19,Bastia,Reims,H,H,2015_2016,1.0,0.3333333333333333,7.333333333333333,3.6666666666666665,14.0,3.6666666666666665,2.0,0.0,1.0,0.6666666666666666,8.333333333333334,4.333333333333333,18.0,5.333333333333333,2.333333333333333,0.3333333333333333,1,2.45,3.1,3.1,2.4,3.0,3.1,2.3,3.1,3.1,2.45,3.17,3.32,2.4,3.0,3.2,2.5,3.13,3.3,2.51,3.24,3.2,FRA,1546.29833984,FRA,1533.3236084,12.974731439999914,]-22 to 34]
F1,2016-01-16,Bastia,Montpellier,H,D,2015_2016,1.3333333333333333,0.3333333333333333,6.666666666666667,2.6666666666666665,16.333333333333332,4.333333333333333,2.333333333333333,0.0,2.0,1.0,10.333333333333334,5.666666666666667,14.666666666666666,4.333333333333333,2.333333333333333,0.0,1,2.75,3.0,2.8,2.75,3.0,2.7,2.4,3.15,2.9,2.85,3.02,2.91,2.7,3.0,2.8,2.8,3.0,2.88,3.39,3.13,2.46,FRA,1553.75537109,FRA,1580.2902832,-26.53491211000005,]-78 to -22]
F1,2016-01-30,Bastia,Lyon,H,D,2015_2016,1.3333333333333333,0.3333333333333333,4.666666666666667,1.6666666666666667,17.333333333333332,2.333333333333333,3.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,12.0,3.333333333333333,11.333333333333334,3.6666666666666665,1.0,0.0,2,5.5,3.5,1.73,5.25,3.5,1.75,4.3,3.3,1.85,5.6,3.55,1.77,5.5,3.1,1.8,5.25,3.5,1.75,5.58,3.9,1.71,FRA,1553.76025391,FRA,1652.60107422,-98.84082031000003,]-134 to -78]
F1,2016-02-06,Bastia,Troyes,H,H,2015_2016,1.3333333333333333,0.3333333333333333,5.333333333333333,2.0,17.333333333333332,2.0,3.0,0.6666666666666666,1.3333333333333333,0.0,10.333333333333334,3.6666666666666665,12.333333333333334,4.0,1.6666666666666667,0.0,1,1.83,3.5,4.5,1.83,3.4,4.33,1.85,3.4,4.1,1.87,3.57,4.75,1.85,3.4,4.5,1.85,3.5,4.75,1.84,3.62,4.99,FRA,1557.3828125,FRA,1465.33190918,92.05090332000009,]90 to 146]
F1,2016-03-05,Bastia,Lorient,D,D,2015_2016,1.3333333333333333,0.3333333333333333,6.666666666666667,3.0,14.0,3.333333333333333,2.0,1.0,1.0,0.6666666666666666,11.333333333333334,4.0,11.333333333333334,6.666666666666667,1.6666666666666667,0.3333333333333333,1,2.3,3.1,3.4,2.4,3.0,3.1,2.4,3.15,2.9,2.4,3.1,3.49,2.5,3.1,3.0,2.38,3.13,3.3,2.64,3.07,3.12,FRA,1583.85168457,FRA,1575.99743652,7.854248050000024,]-22 to 34]
F1,2016-03-09,Bastia,Nantes,D,D,2015_2016,1.0,0.3333333333333333,14.0,5.0,12.0,5.666666666666667,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,12.0,5.333333333333333,17.666666666666668,4.666666666666667,3.0,0.0,2,2.88,2.9,2.8,2.8,2.8,2.8,2.9,2.85,2.6,2.86,3.02,2.9,2.9,2.8,2.8,2.88,2.88,2.9,3.27,2.89,2.68,FRA,1581.87390137,FRA,1574.59716797,7.276733400000012,]-22 to 34]
F1,2016-03-12,Bastia,Lille,A,A,2015_2016,0.6666666666666666,0.3333333333333333,13.333333333333334,4.333333333333333,12.0,7.333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,7.666666666666667,2.0,16.666666666666668,2.0,2.333333333333333,0.0,2,3.1,2.9,2.6,3.0,3.0,2.5,2.65,3.1,2.65,3.12,2.99,2.7,2.9,2.9,2.7,3.1,2.88,2.7,3.84,2.99,2.35,FRA,1582.78283691,FRA,1617.296875,-34.514038089999985,]-78 to -22]
F1,2016-04-03,Bastia,Marseille,H,D,2015_2016,0.3333333333333333,0.0,13.0,3.0,15.333333333333334,6.333333333333333,2.0,0.0,1.0,0.3333333333333333,9.0,4.333333333333333,14.333333333333334,4.666666666666667,2.0,0.0,2,3.25,3.1,2.38,3.0,3.1,2.4,3.1,3.1,2.3,3.17,3.17,2.54,3.1,3.1,2.4,3.2,3.13,2.45,3.76,3.32,2.21,FRA,1575.40197754,FRA,1638.30053711,-62.89855957000009,]-78 to -22]
F1,2016-04-16,Bastia,St Etienne,A,D,2015_2016,1.0,0.0,7.0,1.0,16.666666666666668,5.666666666666667,2.0,0.0,0.6666666666666666,0.3333333333333333,9.0,2.333333333333333,13.333333333333334,6.666666666666667,1.6666666666666667,0.0,2,4.0,3.2,2.0,3.5,3.2,2.1,3.3,3.1,2.2,4.07,3.19,2.15,3.8,3.0,2.15,3.0,3.2,2.15,3.87,3.2,2.23,FRA,1562.6463623,FRA,1657.23730469,-94.59094239000001,]-134 to -78]
F1,2016-05-07,Bastia,Angers,H,H,2015_2016,1.0,0.0,10.666666666666666,1.3333333333333333,16.0,4.666666666666667,2.6666666666666665,0.0,1.3333333333333333,0.0,9.333333333333334,3.6666666666666665,15.666666666666666,2.333333333333333,2.333333333333333,0.3333333333333333,1,2.5,3.1,3.1,2.4,3.0,3.1,2.5,2.9,3.0,2.47,3.2,3.24,2.4,3.0,3.2,2.45,3.1,3.25,2.32,3.22,3.59,FRA,1548.51098633,FRA,1567.00219727,-18.491210939999974,]-22 to 34]
F1,2016-08-12,Bastia,Paris SG,A,D,2016_2017,1.0,0.3333333333333333,10.333333333333334,3.0,15.333333333333334,5.0,2.333333333333333,0.0,2.333333333333333,0.3333333333333333,10.333333333333334,4.666666666666667,9.333333333333334,3.333333333333333,1.0,0.0,2,13.0,4.75,1.29,11.0,5.0,1.33,7.5,4.3,1.4,11.39,5.14,1.36,10.0,4.75,1.33,11.0,5.0,1.33,12.13,5.29,1.34,FRA,1562.89599609,FRA,1887.04785156,-324.1518554700001,]-359 to -303]
F1,2016-09-10,Bastia,Toulouse,H,H,2016_2017,0.3333333333333333,0.3333333333333333,11.666666666666666,2.6666666666666665,14.0,3.6666666666666665,2.333333333333333,0.0,1.0,0.0,9.666666666666666,3.6666666666666665,14.0,6.0,1.0,0.0,1,2.75,3.0,2.75,2.75,3.0,2.85,2.65,3.1,2.65,2.87,3.01,2.94,2.5,3.0,3.0,2.8,3.0,2.88,2.96,2.97,2.86,FRA,1574.96911621,FRA,1581.63745117,-6.668334960000038,]-22 to 34]
F1,2016-09-21,Bastia,Nancy,D,D,2016_2017,1.0,0.6666666666666666,8.0,3.333333333333333,15.333333333333334,4.333333333333333,2.6666666666666665,0.0,1.3333333333333333,1.0,8.333333333333334,2.6666666666666665,15.0,5.0,2.6666666666666665,0.0,1,2.4,3.0,3.3,2.4,2.95,3.4,2.4,3.0,3.0,2.47,2.99,3.51,2.5,2.8,3.3,2.4,3.0,3.4,2.31,3.12,3.76,FRA,1580.9934082,FRA,1537.91882324,43.07458496000004,]34 to 90]
F1,2016-09-24,Bastia,Guingamp,H,D,2016_2017,0.6666666666666666,0.3333333333333333,8.333333333333334,3.0,14.0,4.0,2.333333333333333,0.0,1.6666666666666667,0.6666666666666666,9.333333333333334,4.666666666666667,12.0,2.0,2.6666666666666665,0.3333333333333333,1,2.4,3.0,3.3,2.5,2.95,3.2,2.4,3.15,2.9,2.58,3.01,3.27,2.5,3.1,3.1,2.5,3.0,3.25,2.6,3.0,3.32,FRA,1578.19909668,FRA,1589.7857666,-11.586669920000077,]-22 to 34]
F1,2016-10-15,Bastia,Angers,A,D,2016_2017,1.0,0.3333333333333333,8.666666666666666,5.0,14.666666666666666,5.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,13.0,5.333333333333333,12.333333333333334,7.0,2.333333333333333,0.0,1,2.5,2.8,3.25,2.6,2.9,3.1,2.4,3.15,2.9,2.67,2.9,3.27,2.62,3.0,2.88,2.6,2.88,3.3,2.64,2.89,3.39,FRA,1571.45019531,FRA,1555.12902832,16.321166989999938,]-22 to 34]
F1,2016-10-29,Bastia,Dijon,D,D,2016_2017,0.6666666666666666,0.3333333333333333,11.0,4.666666666666667,12.333333333333334,5.333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,8.666666666666666,3.0,8.0,3.0,1.6666666666666667,0.6666666666666666,1,2.3,3.1,3.4,2.3,3.0,3.5,2.2,3.1,3.3,2.28,3.07,3.83,2.3,3.0,3.4,2.25,3.1,3.7,2.3,3.14,3.74,FRA,1560.43457031,FRA,1529.72924805,30.705322260000003,]-22 to 34]
F1,2016-11-19,Bastia,Montpellier,D,H,2016_2017,0.6666666666666666,0.3333333333333333,14.0,6.666666666666667,12.0,8.0,1.3333333333333333,0.3333333333333333,2.333333333333333,1.3333333333333333,10.666666666666666,4.333333333333333,10.333333333333334,3.6666666666666665,1.0,0.0,1,2.8,3.0,2.8,2.65,3.1,2.85,2.5,3.1,2.8,2.85,3.16,2.8,2.8,3.0,2.7,2.8,3.1,2.8,2.92,3.22,2.73,FRA,1557.09277344,FRA,1600.57470703,-43.481933589999926,]-78 to -22]
F1,2016-11-30,Bastia,Bordeaux,D,D,2016_2017,0.6666666666666666,0.6666666666666666,15.666666666666666,5.666666666666667,11.333333333333334,8.0,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,6.666666666666667,1.6666666666666667,11.666666666666666,1.6666666666666667,1.3333333333333333,0.0,2,2.9,3.0,2.7,3.0,3.0,2.6,2.65,3.1,2.65,3.0,3.04,2.75,2.8,3.0,2.7,2.9,3.0,2.75,3.11,3.09,2.67,FRA,1564.42626953,FRA,1623.94604492,-59.51977539000018,]-78 to -22]
F1,2016-12-10,Bastia,Metz,H,H,2016_2017,0.6666666666666666,0.3333333333333333,16.0,6.666666666666667,11.0,8.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,6.666666666666667,2.6666666666666665,15.0,2.333333333333333,2.0,0.3333333333333333,1,1.83,3.4,4.75,1.91,3.4,4.25,2.0,3.2,3.75,1.93,3.33,4.82,1.91,3.2,4.5,1.9,3.4,4.6,1.89,3.47,4.89,FRA,1558.51538086,FRA,1522.87561035,35.63977051000006,]34 to 90]
F1,2016-12-21,Bastia,Marseille,A,A,2016_2017,1.3333333333333333,0.6666666666666666,15.0,5.0,11.666666666666666,5.333333333333333,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,11.333333333333334,5.666666666666667,13.0,3.333333333333333,1.6666666666666667,0.0,2,3.2,3.1,2.4,3.2,3.1,2.4,2.8,3.1,2.5,3.36,3.17,2.43,3.2,3.1,2.38,3.3,3.13,2.4,3.9,3.26,2.18,FRA,1577.57055664,FRA,1649.35095215,-71.78039551000006,]-78 to -22]
F1,2017-01-20,Bastia,Nice,D,D,2016_2017,1.3333333333333333,0.3333333333333333,15.333333333333334,5.333333333333333,9.0,5.666666666666667,1.6666666666666667,0.3333333333333333,1.0,1.0,10.666666666666666,3.6666666666666665,11.333333333333334,1.0,2.0,0.6666666666666666,2,3.0,3.1,2.55,3.1,3.0,2.55,2.8,3.1,2.5,3.31,3.15,2.5,2.9,3.0,2.6,3.2,3.1,2.5,3.3,3.11,2.53,FRA,1563.02770996,FRA,1706.30944824,-143.2817382799999,]-190 to -134]
F1,2017-01-28,Bastia,Caen,D,D,2016_2017,1.3333333333333333,0.6666666666666666,14.666666666666666,4.0,12.0,3.6666666666666665,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,12.666666666666666,3.333333333333333,11.0,2.6666666666666665,1.0,0.3333333333333333,1,2.25,3.1,3.5,2.3,3.1,3.4,2.1,3.15,3.45,2.36,3.13,3.56,2.3,3.0,3.4,2.3,3.13,3.5,2.41,3.15,3.48,FRA,1565.04541016,FRA,1557.35229492,7.693115239999997,]-22 to 34]
F1,2017-02-17,Bastia,Monaco,D,H,2016_2017,1.0,0.6666666666666666,13.0,3.0,11.333333333333334,3.333333333333333,1.3333333333333333,0.3333333333333333,2.333333333333333,1.6666666666666667,13.0,7.0,10.333333333333334,7.333333333333333,1.0,0.3333333333333333,2,7.0,4.2,1.5,6.0,3.75,1.57,5.3,3.5,1.65,6.98,4.37,1.53,6.0,4.0,1.55,7.0,4.2,1.53,8.25,4.73,1.45,FRA,1555.27282715,FRA,1821.98498535,-266.7121582,]-303 to -247]
F1,2017-03-01,Bastia,Nantes,D,D,2016_2017,1.0,1.0,10.333333333333334,2.6666666666666665,13.666666666666666,2.333333333333333,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,9.0,2.6666666666666665,17.333333333333332,4.333333333333333,2.6666666666666665,0.0,2,3.3,2.9,2.5,3.1,2.95,2.55,2.9,3.0,2.5,3.17,3.05,2.62,3.2,2.88,2.5,3.25,2.9,2.6,3.16,3.14,2.6,FRA,1546.66467285,FRA,1569.42687988,-22.7622070299999,]-78 to -22]
F1,2017-03-04,Bastia,St Etienne,D,D,2016_2017,1.3333333333333333,0.6666666666666666,8.666666666666666,2.6666666666666665,10.666666666666666,3.333333333333333,2.333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,12.333333333333334,4.0,16.666666666666668,4.666666666666667,2.333333333333333,0.3333333333333333,2,3.3,3.1,2.38,3.3,3.0,2.4,2.8,3.1,2.5,3.43,3.12,2.42,3.2,3.0,2.4,3.3,3.1,2.4,3.13,3.12,2.66,FRA,1545.21801758,FRA,1661.89916992,-116.68115234000015,]-134 to -78]
F1,2017-04-01,Bastia,Lille,A,D,2016_2017,1.0,0.3333333333333333,6.666666666666667,2.0,9.666666666666666,3.333333333333333,2.0,0.6666666666666666,1.3333333333333333,0.0,10.333333333333334,4.666666666666667,14.0,3.333333333333333,1.6666666666666667,0.3333333333333333,2,3.4,3.0,2.38,3.4,3.1,2.3,2.95,3.1,2.4,3.49,3.16,2.37,3.6,2.88,2.3,3.5,3.0,2.38,3.29,3.1,2.54,FRA,1527.62365723,FRA,1612.70153809,-85.07788086000005,]-134 to -78]
F1,2017-05-14,Bastia,Lorient,H,D,2016_2017,0.3333333333333333,0.0,9.0,2.5,10.5,3.5,1.0,0.0,1.3333333333333333,0.3333333333333333,9.666666666666666,3.0,9.0,6.0,1.6666666666666667,0.0,2,3.2,3.2,2.3,3.1,3.4,2.3,2.6,3.2,2.6,3.15,3.48,2.38,2.9,3.3,2.4,3.2,3.4,2.3,3.76,3.68,2.06,FRA,1532.56518555,FRA,1547.93725586,-15.372070310000026,]-22 to 34]
F1,2012-08-19,Bordeaux,Rennes,H,D,2012_2013,1.0,0.0,10.0,4.0,11.0,8.0,1.0,0.0,0.0,0.0,11.0,3.0,13.0,5.0,1.0,0.0,1,2.1,3.1,3.75,2.1,3.1,4.0,2.0,3.2,3.4,2.1,3.28,4.14,2.1,3.1,3.75,2.1,3.25,4.1,2.29,3.32,3.52,FRA,1713.91931152,FRA,1635.5189209,78.40039062000005,]34 to 90]
F1,2012-09-02,Bordeaux,Nice,D,D,2012_2013,1.0,0.0,10.0,4.0,11.0,8.0,1.0,0.0,0.0,0.0,11.0,4.0,16.0,6.0,3.0,0.0,1,1.62,3.6,6.0,1.62,3.5,6.0,1.6,3.6,5.0,1.66,3.64,6.75,1.67,3.5,5.5,1.65,3.6,6.5,1.59,3.84,7.42,FRA,1725.75708008,FRA,1585.50476074,140.25231933999999,]90 to 146]
F1,2012-09-23,Bordeaux,Ajaccio,D,D,2012_2013,1.0,0.0,13.5,4.5,15.5,6.0,0.5,0.5,0.3333333333333333,0.3333333333333333,6.333333333333333,1.6666666666666667,15.0,5.0,3.333333333333333,0.6666666666666666,1,1.57,3.4,7.5,1.57,3.7,6.25,1.5,3.8,5.7,1.55,4.03,7.63,1.53,3.75,7.0,1.55,4.0,7.5,1.53,3.98,8.65,FRA,1725.41320801,FRA,1562.66650391,162.7467041,]146 to 202]
F1,2012-10-19,Bordeaux,Lille,D,H,2012_2013,1.3333333333333333,0.0,13.333333333333334,5.333333333333333,13.666666666666666,4.666666666666667,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,11.333333333333334,4.0,15.0,6.333333333333333,1.0,0.0,1,2.25,3.0,3.5,2.15,3.0,3.7,2.3,3.1,3.1,2.18,3.3,3.81,2.25,3.2,3.2,2.2,3.25,3.75,2.54,3.17,3.21,FRA,1720.55456543,FRA,1722.08117676,-1.5266113300001507,]-22 to 34]
F1,2012-11-04,Bordeaux,Toulouse,H,D,2012_2013,1.3333333333333333,0.3333333333333333,14.333333333333334,5.666666666666667,15.0,3.0,1.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,12.333333333333334,4.666666666666667,14.0,7.0,1.3333333333333333,0.0,1,2.1,3.2,3.6,2.05,3.3,4.0,1.9,3.35,3.9,2.16,3.24,3.94,2.1,3.1,3.8,2.15,3.25,3.9,2.31,3.22,3.58,FRA,1696.64526367,FRA,1660.85620117,35.7890625,]34 to 90]
F1,2012-11-18,Bordeaux,Marseille,H,D,2012_2013,1.3333333333333333,0.3333333333333333,15.666666666666666,7.333333333333333,13.666666666666666,3.333333333333333,2.333333333333333,0.0,1.0,0.0,12.666666666666666,4.333333333333333,13.666666666666666,6.666666666666667,2.0,0.0,1,2.3,3.1,3.25,2.3,3.2,3.4,2.4,3.15,2.9,2.33,3.22,3.51,2.3,3.1,3.3,2.3,3.2,3.5,2.29,3.29,3.56,FRA,1719.49072266,FRA,1689.71875,29.771972660000074,]-22 to 34]
F1,2012-12-01,Bordeaux,Sochaux,D,D,2012_2013,1.0,0.3333333333333333,14.666666666666666,7.0,15.0,4.0,1.3333333333333333,0.0,1.0,0.3333333333333333,10.0,3.333333333333333,14.0,5.0,1.6666666666666667,0.0,1,1.44,4.2,7.5,1.5,3.75,7.25,1.5,3.9,6.3,1.49,4.26,8.36,1.5,4.0,7.0,1.45,4.2,8.5,1.48,4.28,9.18,FRA,1728.94726562,FRA,1563.04064941,165.90661621000004,]146 to 202]
F1,2012-12-13,Bordeaux,St Etienne,D,D,2012_2013,1.3333333333333333,0.3333333333333333,13.666666666666666,6.0,15.666666666666666,5.666666666666667,1.3333333333333333,0.0,1.0,0.0,12.0,4.333333333333333,9.333333333333334,4.0,0.3333333333333333,0.0,1,2.0,3.2,4.0,1.95,3.2,4.1,2.0,3.2,3.75,2.04,3.39,4.17,2.05,3.1,4.0,2.05,3.25,4.0,2.29,3.17,3.75,FRA,1722.70996094,FRA,1658.1361084,64.57385253999996,]34 to 90]
F1,2012-12-22,Bordeaux,Troyes,D,D,2012_2013,1.0,0.3333333333333333,9.666666666666666,3.333333333333333,15.666666666666666,4.666666666666667,1.3333333333333333,0.0,0.3333333333333333,0.0,15.666666666666666,3.0,9.0,4.0,1.0,0.0,1,1.4,4.33,8.5,1.44,4.0,8.25,1.4,4.3,7.5,1.45,4.39,9.21,1.44,4.0,8.0,1.45,4.33,9.0,1.58,4.13,6.75,FRA,1716.16113281,FRA,1476.01940918,240.14172363000012,]202 to 259]
F1,2013-01-20,Bordeaux,Paris SG,A,A,2012_2013,0.6666666666666666,0.3333333333333333,13.0,4.333333333333333,17.0,7.0,1.6666666666666667,0.0,2.6666666666666665,0.3333333333333333,22.0,9.0,10.0,7.666666666666667,1.6666666666666667,0.3333333333333333,2,4.0,3.2,2.0,4.2,3.2,1.95,3.75,3.2,2.0,4.08,3.28,2.1,4.0,3.0,2.1,4.2,3.25,2.05,3.74,3.45,2.16,FRA,1721.49963379,FRA,1799.99572754,-78.49609375,]-134 to -78]
F1,2013-02-02,Bordeaux,Valenciennes,H,H,2012_2013,0.0,0.0,14.333333333333334,5.0,15.0,6.333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.0,8.0,4.0,16.666666666666668,4.666666666666667,2.6666666666666665,0.3333333333333333,1,1.75,3.4,5.0,1.7,3.5,5.25,1.7,3.5,4.85,1.73,3.62,5.84,1.75,3.4,5.0,1.73,3.6,5.75,1.63,3.69,7.25,FRA,1721.93017578,FRA,1595.42749023,126.5026855499998,]90 to 146]
F1,2013-02-17,Bordeaux,Lyon,A,A,2012_2013,0.6666666666666666,0.3333333333333333,17.666666666666668,6.666666666666667,12.666666666666666,7.0,1.3333333333333333,0.0,1.6666666666666667,1.0,14.0,4.333333333333333,17.0,6.333333333333333,1.6666666666666667,0.3333333333333333,1,2.3,3.0,3.4,2.25,3.1,3.4,2.4,3.15,2.9,2.3,3.16,3.66,2.3,3.0,3.4,2.3,3.12,3.6,2.35,3.21,3.52,FRA,1724.14782715,FRA,1728.03662109,-3.888793939999914,]-22 to 34]
F1,2013-02-24,Bordeaux,Brest,A,A,2012_2013,0.6666666666666666,0.3333333333333333,13.333333333333334,4.333333333333333,10.0,5.666666666666667,1.3333333333333333,0.0,1.3333333333333333,0.0,10.333333333333334,4.333333333333333,17.333333333333332,4.333333333333333,2.0,0.0,1,1.44,4.0,8.0,1.48,4.0,7.25,1.47,4.0,6.6,1.49,4.12,9.11,1.44,4.0,8.5,1.45,4.0,9.5,1.45,4.2,10.58,FRA,1712.41784668,FRA,1547.21337891,165.20446776999984,]146 to 202]
