HomeTeam,AwayTeam,Season,elo_diff_cuted,diff_with_avg_a_m_cuted,diff_with_avg_h_m_cuted,diff_with_avg_a_d_cuted,diff_with_avg_h_d_cuted,diff_with_avg_a_f_cuted,diff_with_avg_h_f_cuted,FTR,FTHG,HTHG,HS,HF,FTAG,HTAG,AS,AST,AF,AC,bkm_prediction,B365H,B365D,B365A,Elo_Home,Elo_Away,elo_diff,sum_lose_last_5_Home,sum_win_last_5_Away,sum_lose_last_5_Away,sum_win_last_3_Away,sum_lose_last_3_Away,shots_total_h_d,tackles_h_d,aerials_won_h_d,clearance_offine_h_d,pen_miss_h_d,pen_won_h_d,score_joueur_avg_of_week_h_d,fouls_commited_h_g,tackles_h_g,dispossesed_h_g,saves_h_g,punches_h_g,savesInsideBox_h_g,duelsWon_h_g,dribbleSucc_h_g,dribbledPast_h_g,good_high_claim_h_g,rating_h_g,minutes_played_h_g,score_joueur_h_g,score_joueur_avg_of_week_h_g,shots_total_h_f,shots_on_goal_h_f,tackles_h_f,clearances_h_f,dispossesed_h_f,duelsWon_h_f,aerials_won_h_f,redcards_h_f,pen_score_h_f,pen_miss_h_f,pen_won_h_f,hit_woodwork_h_f,score_joueur_h_f,score_joueur_avg_of_week_h_f,diff_with_avg_h_f,shots_total_h_m,fouls_drawn_h_m,tackles_h_m,clearances_h_m,dispossesed_h_m,duelsWon_h_m,dribbleAttempts_h_m,dribbledPast_h_m,error_lead_to_goal_h_m,pen_miss_h_m,pen_committed_h_m,rating_h_m,shots_on_goal_a_d,offsides_a_d,tackles_a_d,total_crosses_a_d,acc_crosses_a_d,interceptions_a_d,clearances_a_d,dispossesed_a_d,duelsTotal_a_d,duelsWon_a_d,aerials_won_a_d,dribbleSucc_a_d,yellowcards_a_d,lastman_tackle_a_d,pen_miss_a_d,pen_won_a_d,passes_a_d,passes_acc_a_d,keyPasses_a_d,minutes_played_a_d,score_joueur_a_d,score_joueur_avg_of_week_a_d,diff_with_avg_a_d,tackles_a_g,interceptions_a_g,clearances_a_g,saves_a_g,savesInsideBox_a_g,duelsTotal_a_g,duelsWon_a_g,big_chance_created_a_g,redcards_a_g,passes_a_g,passes_acc_a_g,score_joueur_avg_of_week_a_g,shots_total_a_f,shots_on_goal_a_f,fouls_drawn_a_f,fouls_commited_a_f,tackles_a_f,blocks_a_f,total_crosses_a_f,acc_crosses_a_f,interceptions_a_f,dispossesed_a_f,aerials_won_a_f,dribbleAttempts_a_f,dribbleSucc_a_f,big_chance_created_a_f,big_chance_missed_a_f,clearance_offine_a_f,pen_score_a_f,hit_woodwork_a_f,passes_a_f,passes_acc_a_f,keyPasses_a_f,minutes_played_a_f,score_joueur_a_f,score_joueur_avg_of_week_a_f,diff_with_avg_a_f,shots_on_goal_a_m,offsides_a_m,fouls_drawn_a_m,total_crosses_a_m,acc_crosses_a_m,interceptions_a_m,dispossesed_a_m,aerials_won_a_m,dribbledPast_a_m,big_chance_created_a_m,pen_score_a_m,pen_committed_a_m,pen_won_a_m,hit_woodwork_a_m,passes_a_m,passes_acc_a_m,minutes_played_a_m,score_joueur_a_m,score_joueur_avg_of_week_a_m,diff_with_avg_a_m,num_of_day
Paris SG,Strasbourg,2019_2020,]259 to 315],"(-1.085, -0.345]","(7.179, 7.925]","(0.27, 0.631]","(1.121, 1.481]","(-0.147, -0.0151]","(0.574, 0.72]",1,3.6666666666666665,1.3333333333333333,16.666666666666668,12.666666666666666,0.6666666666666666,0.0,8.666666666666666,3.333333333333333,13.333333333333334,5.0,1,1.2,7.0,13.0,1830.73461914,1543.10925293,287.62536621000004,1.0,2.0,3.0,2.0,1.0,4.333333333333333,7.333333333333333,0.0,0.0,0.0,0.0,3.8553252266979214,0.0,0.0,0.0,2.6666666666666665,0.0,2.0,0.0,0.0,0.0,0.0,6.8,90.0,2.1333333333333333,2.1674694444444444,10.0,6.0,0.3333333333333333,0.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.3401222222222222,0.720988717948718,0.6191335042735043,5.666666666666667,5.333333333333333,4.0,0.3333333333333333,0.0,13.666666666666666,10.666666666666666,4.333333333333333,0.0,0.3333333333333333,0.0,7.356111111111112,1.0,0.0,3.333333333333333,2.0,0.3333333333333333,5.666666666666667,14.333333333333334,0.0,12.0,7.333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,123.0,106.92,0.3333333333333333,270.0,4.414166666666667,4.033447163947165,0.3807195027195029,0.0,0.0,0.6666666666666666,2.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,16.666666666666668,8.913333333333334,2.038221212121212,3.6666666666666665,1.3333333333333333,3.333333333333333,5.333333333333333,2.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,4.0,2.6666666666666665,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,43.333333333333336,33.61000000000001,0.6666666666666666,193.3333333333333,0.6696222222222222,0.727639819004525,-0.0580175967823025,1.0,0.0,5.0,14.333333333333334,2.0,3.6666666666666665,0.0,0.0,4.333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,166.66666666666666,135.13666666666668,438.6666666666667,4.642333333333333,5.524435101010102,-0.8821017676767678,5
Montpellier,Nice,2019_2020,]-22 to 34],"(3.355, 4.095]","(-0.282, 0.464]","(1.713, 2.074]","(-0.319, 0.0412]","(0.248, 0.379]","(0.135, 0.281]",1,0.6666666666666666,0.3333333333333333,19.666666666666668,15.666666666666666,1.3333333333333333,0.6666666666666666,12.0,5.0,13.0,5.333333333333333,1,2.0,3.5,3.75,1613.94824219,1615.00024414,-1.0520019499999762,2.0,1.0,3.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.3333333333333333,3.901228721804512,0.0,0.0,0.0,2.333333333333333,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,6.833333333333333,90.0,1.9288333333333327,1.9981458333333333,10.333333333333334,1.3333333333333333,1.3333333333333333,1.0,0.0,9.666666666666666,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.9359555555555557,0.7358333333333333,0.2001222222222223,5.333333333333333,6.333333333333333,3.333333333333333,1.6666666666666667,0.0,7.666666666666667,7.0,3.6666666666666665,0.0,0.0,0.0,6.859999999999999,0.3333333333333333,0.0,6.666666666666667,2.6666666666666665,1.0,7.666666666666667,8.666666666666666,0.0,37.333333333333336,21.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,220.0,198.75666666666663,0.3333333333333333,338.3333333333333,5.918916666666668,3.906897645707723,2.012019020958944,0.0,0.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,15.333333333333334,12.226666666666668,1.6863277777777776,3.0,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.0,2.0,0.6666666666666666,0.6666666666666666,0.0,0.0,5.666666666666667,2.333333333333333,0.0,0.0,0.0,0.0,0.0,54.333333333333336,46.39333333333334,2.333333333333333,175.33333333333334,0.8923555555555557,0.6246603174603174,0.2676952380952381,1.6666666666666667,0.0,6.333333333333333,8.666666666666666,2.333333333333333,5.333333333333333,0.0,0.0,6.0,0.0,0.0,0.0,0.3333333333333333,0.0,273.6666666666667,242.25333333333336,388.3333333333333,8.673399999999999,5.119513155770783,3.553886844229217,5
St Etienne,Toulouse,2019_2020,]90 to 146],"(-1.085, -0.345]","(0.464, 1.21]","(-0.0904, 0.27]","(0.401, 0.761]","(-0.278, -0.147]","(0.281, 0.428]",0,1.3333333333333333,0.3333333333333333,15.333333333333334,14.666666666666666,0.6666666666666666,0.3333333333333333,9.666666666666666,2.0,12.666666666666666,4.333333333333333,1,1.61,4.0,5.5,1640.98022461,1510.81066895,130.16955566,2.0,1.0,3.0,0.0,2.0,2.0,4.666666666666667,0.0,0.0,0.0,0.0,3.956878787878788,0.3333333333333333,0.3333333333333333,0.0,2.333333333333333,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,7.3,90.0,1.7941666666666662,1.8426166666666663,5.0,2.6666666666666665,1.0,1.0,0.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0503111111111114,0.6808557753357753,0.3694553357753358,6.666666666666667,9.666666666666666,3.6666666666666665,5.0,0.0,25.33333333333333,8.333333333333334,3.6666666666666665,0.0,0.0,0.0,6.875555555555555,0.6666666666666666,0.0,4.333333333333333,1.6666666666666667,0.0,5.0,14.0,0.0,10.0,5.666666666666667,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,161.66666666666666,140.36,1.6666666666666667,383.6666666666667,3.8757,3.692426108374384,0.1832738916256158,0.3333333333333333,0.0,1.3333333333333333,5.333333333333333,5.0,0.3333333333333333,0.3333333333333333,0.0,0.0,22.33333333333333,15.623333333333337,1.8750795454545457,3.6666666666666665,1.0,0.6666666666666666,2.333333333333333,1.0,0.0,2.333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,40.333333333333336,32.68,1.3333333333333333,162.33333333333334,0.5099200000000002,0.668247264957265,-0.158327264957265,0.3333333333333333,0.0,5.333333333333333,11.0,3.6666666666666665,1.6666666666666667,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,140.0,111.2166666666667,356.3333333333333,4.901877777777777,5.500191666666667,-0.5983138888888891,6
Strasbourg,Nantes,2019_2020,]-78 to -22],"(0.395, 1.135]","(0.464, 1.21]","(-0.812, -0.451]","(0.761, 1.121]","(-0.41, -0.278]","(-0.157, -0.0109]",1,1.0,0.6666666666666666,15.333333333333334,11.0,1.3333333333333333,0.3333333333333333,16.0,3.6666666666666665,13.666666666666666,6.333333333333333,1,2.45,3.0,3.1,1538.92175293,1589.69470215,-50.7729492200001,3.0,3.0,2.0,3.0,0.0,2.0,4.666666666666667,0.0,0.0,0.0,0.0,3.927666108374384,0.0,0.0,0.0,2.6666666666666665,0.0,1.6666666666666667,0.0,0.0,0.3333333333333333,0.0,6.433333333333334,90.0,1.9045000000000003,1.950041666666667,7.666666666666667,2.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6565933333333334,0.698267777777778,-0.0416744444444444,5.666666666666667,5.333333333333333,3.6666666666666665,1.6666666666666667,0.0,0.0,9.666666666666666,1.6666666666666667,0.0,0.3333333333333333,0.0,6.867777777777778,0.6666666666666666,0.0,8.0,8.0,2.0,8.666666666666666,18.0,0.0,54.66666666666666,26.0,0.0,3.0,1.3333333333333333,0.0,0.0,0.0,136.33333333333334,103.17333333333332,2.333333333333333,414.0,3.073522222222222,3.690814627380417,-0.6172924051581946,0.0,0.0,1.0,2.333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,18.33333333333333,12.273333333333332,2.121284722222222,3.333333333333333,1.0,4.0,4.666666666666667,1.0,0.0,5.0,1.0,0.3333333333333333,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,34.0,21.676666666666662,2.6666666666666665,203.3333333333333,0.3953666666666666,0.7305334834834835,-0.3351668168168167,0.6666666666666666,0.0,4.333333333333333,4.333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,120.33333333333331,97.04666666666668,264.0,5.932055555555556,5.32037099921936,0.6116845563361958,4
Metz,Amiens,2019_2020,]-22 to 34],"(-0.345, 0.395]","(0.464, 1.21]","(-0.812, -0.451]","(-1.398, -1.038]","(-0.41, -0.278]","(-0.157, -0.0109]",2,1.0,0.3333333333333333,10.666666666666666,12.666666666666666,0.3333333333333333,0.0,9.0,2.0,9.666666666666666,3.6666666666666665,1,2.1,3.1,4.0,1515.29638672,1497.04431152,18.25207520000004,2.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,4.158056963638998,0.0,0.0,0.0,3.6666666666666665,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,7.0,90.0,1.9408333333333327,2.205530555555556,7.333333333333333,2.6666666666666665,3.0,1.3333333333333333,0.0,5.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6088911111111109,0.7109455882352941,-0.102054477124183,2.333333333333333,3.0,6.666666666666667,2.0,0.0,7.0,6.666666666666667,6.666666666666667,0.0,0.0,0.3333333333333333,6.673888888888889,0.0,0.0,4.333333333333333,6.333333333333333,2.333333333333333,3.0,14.0,0.0,29.33333333333333,16.333333333333332,0.0,1.6666666666666667,1.0,0.0,0.0,0.0,163.66666666666666,132.40333333333334,2.6666666666666665,399.6666666666667,3.2353888888888886,3.6869004010025055,-0.4515115121136172,0.0,0.0,0.3333333333333333,2.333333333333333,2.0,0.3333333333333333,0.3333333333333333,0.0,0.0,16.0,9.6,1.7365916666666668,2.6666666666666665,0.6666666666666666,2.6666666666666665,4.0,0.3333333333333333,0.0,4.333333333333333,1.0,0.3333333333333333,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,17.436666666666667,0.3333333333333333,154.66666666666666,0.3258222222222223,0.7132828424497429,-0.3874606202275206,1.3333333333333333,0.0,6.0,3.0,0.6666666666666666,2.6666666666666665,0.0,0.0,4.333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,133.66666666666666,109.28666666666668,352.3333333333333,5.382444444444444,5.17574322237562,0.2067012220688247,5
Marseille,Montpellier,2019_2020,]-22 to 34],"(-1.825, -1.085]","(1.21, 1.956]","(-1.533, -1.173]","(-0.319, 0.0412]","(-0.147, -0.0151]","(0.574, 0.72]",0,0.6666666666666666,0.3333333333333333,9.666666666666666,15.333333333333334,0.3333333333333333,0.3333333333333333,10.666666666666666,3.0,14.0,6.666666666666667,1,2.0,3.2,4.2,1645.11975098,1618.28637695,26.83337402999996,2.0,2.0,2.0,2.0,1.0,2.6666666666666665,3.333333333333333,0.0,0.0,0.0,0.0,3.7708300653594775,0.0,0.0,0.0,3.0,0.0,1.6666666666666667,1.0,0.0,0.0,0.0,6.866666666666667,90.0,1.9780000000000004,1.776996212121212,4.0,2.333333333333333,1.0,1.6666666666666667,0.0,11.666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.2453466666666668,0.5948794871794872,0.6504671794871797,4.666666666666667,4.333333333333333,5.333333333333333,3.0,0.0,18.33333333333333,7.666666666666667,4.0,0.0,0.0,0.0,6.740476190476191,0.6666666666666666,0.0,3.333333333333333,1.6666666666666667,0.0,8.666666666666666,9.0,0.0,7.0,3.333333333333333,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,95.0,72.61,1.3333333333333333,279.6666666666667,2.8662222222222216,4.243975042735043,-1.3777528205128209,0.0,0.0,1.3333333333333333,3.6666666666666665,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,23.33333333333333,16.413333333333338,1.9826378787878784,4.333333333333333,1.6666666666666667,5.333333333333333,4.333333333333333,2.0,0.0,11.666666666666666,2.333333333333333,0.3333333333333333,0.0,0.0,8.666666666666666,5.0,0.0,0.0,0.0,0.0,0.0,49.0,34.080000000000005,2.333333333333333,238.66666666666663,0.5830711111111112,0.6942500754147813,-0.1111789643036701,0.6666666666666666,0.0,4.333333333333333,9.333333333333334,1.3333333333333333,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3333333333333333,114.66666666666669,91.88,386.3333333333333,4.377666666666667,5.627636111111111,-1.249969444444445,5
Nimes,Toulouse,2019_2020,]34 to 90],"(-1.825, -1.085]","(-1.028, -0.282]","(-0.451, -0.0904]","(-0.679, -0.319]","(-0.278, -0.147]","(-0.157, -0.0109]",1,2.0,1.6666666666666667,18.666666666666668,13.333333333333334,1.0,0.6666666666666666,8.666666666666666,3.333333333333333,13.333333333333334,5.0,1,2.05,3.4,3.75,1569.21374512,1513.07080078,56.14294434000021,2.0,1.0,3.0,0.0,2.0,3.333333333333333,5.0,0.0,0.0,0.0,0.0,3.502426714935487,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,6.566666666666666,90.0,1.2128333333333334,1.896215277777778,4.0,1.3333333333333333,0.0,1.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5242,0.5880765700483093,-0.0638765700483092,7.0,9.666666666666666,6.0,5.0,0.0,35.666666666666664,11.0,4.333333333333333,0.0,0.0,0.0,6.8920634920634924,0.3333333333333333,0.0,6.0,1.6666666666666667,0.0,7.0,18.666666666666668,0.0,0.0,0.0,0.0,2.333333333333333,0.0,0.0,0.0,0.0,130.33333333333334,110.47333333333334,1.6666666666666667,383.6666666666667,3.453533333333334,3.895948330596607,-0.442414997263273,0.3333333333333333,0.0,1.6666666666666667,4.666666666666667,4.0,0.0,0.0,0.0,0.0,24.666666666666668,17.066666666666666,2.061691666666667,2.6666666666666665,1.0,0.6666666666666666,2.333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,14.333333333333334,9.606666666666667,0.3333333333333333,102.33333333333331,0.4253333333333335,0.7023566666666667,-0.2770233333333334,2.0,0.0,7.0,13.666666666666666,4.666666666666667,3.0,0.0,0.0,5.333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,135.0,110.80666666666671,418.6666666666667,4.112806349206348,5.445152136752138,-1.3323457875457876,5
Angers,St Etienne,2019_2020,]-78 to -22],"(2.615, 3.355]","(-1.774, -1.028]","(0.27, 0.631]","(-1.038, -0.679]","(-0.0151, 0.116]","(-0.303, -0.157]",1,2.6666666666666665,1.6666666666666667,13.666666666666666,12.333333333333334,0.6666666666666666,0.6666666666666666,11.0,3.6666666666666665,9.666666666666666,4.666666666666667,1,2.15,3.3,3.5,1571.08300781,1626.52062988,-55.43762206999986,2.0,3.0,1.0,2.0,1.0,1.0,6.333333333333333,0.0,0.0,0.0,0.0,3.927666108374384,0.0,0.0,0.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,6.966666666666666,90.0,1.1373333333333338,1.950041666666667,3.6666666666666665,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5138777777777775,0.6982677777777778,-0.18439,9.0,6.666666666666667,7.0,2.333333333333333,0.0,0.0,10.0,7.0,0.0,0.0,0.0,7.061904761904763,0.0,0.0,4.333333333333333,5.333333333333333,1.3333333333333333,5.333333333333333,15.0,0.0,31.666666666666668,16.333333333333332,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,159.0,135.67333333333332,2.6666666666666665,360.0,4.4085,3.880370469399881,0.5281295306001188,0.0,0.0,2.0,3.333333333333333,3.0,1.6666666666666667,1.6666666666666667,0.0,0.0,12.333333333333334,7.936666666666666,1.8265795454545453,3.0,1.3333333333333333,2.6666666666666665,2.6666666666666665,1.0,0.3333333333333333,2.333333333333333,0.6666666666666666,0.0,0.0,0.0,3.6666666666666665,2.0,0.0,0.0,0.0,0.0,0.0,23.666666666666668,19.08333333333333,1.0,124.33333333333331,0.6858000000000001,0.6747568205128206,0.0110431794871794,3.333333333333333,0.0,7.333333333333333,6.333333333333333,0.6666666666666666,4.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,236.0,204.63,417.0,8.033866666666666,5.292500084175084,2.741366582491583,6
Toulouse,Angers,2019_2020,]-78 to -22],"(-1.085, -0.345]","(-0.282, 0.464]","(-1.173, -0.812]","(-0.319, 0.0412]","(-0.0151, 0.116]","(-0.157, -0.0109]",2,1.6666666666666667,0.3333333333333333,16.666666666666668,10.0,0.3333333333333333,0.0,10.333333333333334,3.333333333333333,14.0,5.0,1,2.75,3.1,2.75,1507.73974609,1585.29675293,-77.55700683999999,3.0,1.0,2.0,0.0,2.0,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.0,4.180773288349077,0.0,0.0,0.0,3.0,0.0,2.333333333333333,0.0,0.0,0.0,0.0,6.866666666666666,90.0,2.0498333333333334,2.1385375,6.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7275733333333334,0.7682761437908496,-0.0407028104575164,8.0,4.333333333333333,5.666666666666667,2.0,0.0,9.666666666666666,14.0,6.666666666666667,0.0,0.0,0.0,6.917857142857144,0.0,0.0,3.6666666666666665,2.6666666666666665,0.3333333333333333,6.0,8.666666666666666,0.0,12.333333333333334,6.0,0.0,2.0,1.0,0.0,0.0,0.0,144.0,121.36333333333334,1.0,383.6666666666667,3.2000500000000005,4.1490555105713005,-0.9490055105712996,0.0,0.0,0.3333333333333333,4.0,3.333333333333333,0.0,0.0,0.0,0.0,8.333333333333334,4.739999999999999,2.2501875,5.333333333333333,2.333333333333333,2.333333333333333,5.0,3.0,0.0,5.666666666666667,1.3333333333333333,1.3333333333333333,0.0,0.0,4.0,2.333333333333333,0.0,0.0,0.0,0.0,0.0,67.33333333333333,54.49333333333334,3.6666666666666665,216.3333333333333,0.8016000000000002,0.7723650326797387,0.0292349673202614,0.6666666666666666,0.0,2.333333333333333,5.333333333333333,0.6666666666666666,3.6666666666666665,0.0,0.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,122.0,100.35,300.0,5.107166666666665,5.482250549450551,-0.3750838827838829,2
Lille,Strasbourg,2019_2020,]90 to 146],"(-1.825, -1.085]","(1.21, 1.956]","(-0.812, -0.451]","(0.761, 1.121]","(-0.278, -0.147]","(-0.157, -0.0109]",1,2.333333333333333,1.0,14.0,8.333333333333334,0.3333333333333333,0.0,5.0,1.6666666666666667,13.0,3.333333333333333,1,1.83,3.4,4.75,1666.1295166,1547.0246582,119.1048584,2.0,2.0,3.0,1.0,2.0,2.0,5.333333333333333,0.0,0.0,0.0,0.3333333333333333,3.8688204678362577,0.0,0.0,0.0,2.333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,7.233333333333333,90.0,1.463666666666667,2.0102041666666666,4.333333333333333,2.333333333333333,0.0,2.333333333333333,0.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5626333333333333,0.70717,-0.1445366666666666,8.0,7.666666666666667,5.333333333333333,3.333333333333333,0.0,18.33333333333333,12.333333333333334,4.0,0.0,0.0,0.0,7.285714285714286,0.3333333333333333,0.0,2.6666666666666665,2.0,0.3333333333333333,7.333333333333333,17.0,0.0,4.333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,113.33333333333331,94.80333333333334,1.0,324.6666666666667,3.5751666666666666,4.212257264957266,-0.6370905982905982,0.0,0.0,0.0,2.6666666666666665,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,20.666666666666668,11.5,2.094287878787879,1.6666666666666667,1.3333333333333333,2.6666666666666665,5.333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.0,1.6666666666666667,0.0,0.0,2.333333333333333,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,38.66666666666666,27.816666666666663,0.6666666666666666,184.66666666666663,0.5212666666666667,0.6983389643036703,-0.1770722976370034,0.0,0.0,6.333333333333333,11.0,1.6666666666666667,3.333333333333333,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,139.0,113.86666666666667,392.6666666666667,4.357533333333333,5.687788247863248,-1.3302549145299147,2
Montpellier,Nimes,2019_2020,]34 to 90],"(-2.565, -1.825]","(-1.028, -0.282]","(-1.173, -0.812]","(-1.038, -0.679]","(-0.543, -0.41]","(0.428, 0.574]",1,1.0,0.6666666666666666,20.0,17.0,0.6666666666666666,0.0,8.666666666666666,2.6666666666666665,12.0,4.333333333333333,1,1.9,3.4,4.33,1620.55322266,1574.54492188,46.00830078000013,2.0,0.0,2.0,0.0,1.0,4.0,3.333333333333333,0.0,0.0,0.0,0.3333333333333333,4.167952698412699,0.0,0.0,0.0,3.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,7.099999999999999,90.0,2.1511666666666667,2.028858333333333,9.333333333333334,3.333333333333333,3.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.1715555555555557,0.6959166666666667,0.4756388888888889,6.666666666666667,6.666666666666667,5.0,2.6666666666666665,0.0,0.0,8.333333333333334,5.333333333333333,0.0,0.0,0.0,6.88,1.0,0.0,5.333333333333333,3.6666666666666665,0.6666666666666666,6.0,17.333333333333332,0.0,37.0,22.666666666666668,0.0,1.6666666666666667,1.0,0.0,0.0,0.0,76.66666666666667,56.31666666666666,1.6666666666666667,330.0,2.8213055555555555,3.970735052733215,-1.1494294971776589,0.0,0.0,0.6666666666666666,3.6666666666666665,2.6666666666666665,0.6666666666666666,0.3333333333333333,0.0,0.0,11.0,5.613333333333333,1.916625,2.0,0.0,2.0,2.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,16.0,10.62,1.3333333333333333,97.33333333333331,0.1727111111111111,0.7030787826086957,-0.5303676714975846,1.0,0.0,7.0,13.333333333333334,2.6666666666666665,6.0,0.0,0.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,108.0,80.22333333333334,472.6666666666667,2.9769047619047626,4.88085354222497,-1.9039487803202089,2
St Etienne,Metz,2019_2020,]90 to 146],"(1.135, 1.875]","(-0.282, 0.464]","(0.631, 0.992]","(0.761, 1.121]","(-0.147, -0.0151]","(-0.157, -0.0109]",2,2.0,0.6666666666666666,14.666666666666666,16.0,0.3333333333333333,0.0,8.666666666666666,2.6666666666666665,11.666666666666666,3.6666666666666665,1,1.8,3.5,4.75,1612.30688477,1505.31506348,106.99182128999996,0.0,1.0,2.0,1.0,1.0,3.0,5.333333333333333,0.0,0.0,0.0,0.0,4.08940101010101,0.3333333333333333,0.3333333333333333,0.0,3.6666666666666665,0.0,2.6666666666666665,0.6666666666666666,0.0,0.0,0.0,7.533333333333332,90.0,2.447166666666666,2.0729,4.333333333333333,2.0,0.3333333333333333,1.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6526222222222223,0.7270691086691087,-0.0744468864468864,7.333333333333333,6.666666666666667,3.0,4.0,0.0,14.666666666666666,8.0,5.0,0.0,0.0,0.0,6.8500000000000005,0.3333333333333333,0.0,5.666666666666667,6.333333333333333,0.3333333333333333,3.6666666666666665,12.333333333333334,0.0,0.0,0.0,0.0,2.333333333333333,1.0,0.0,0.0,0.0,171.33333333333334,149.78666666666666,1.0,360.0,4.6405,3.8959483305966063,0.7445516694033936,0.0,0.0,1.0,2.6666666666666665,1.0,0.0,0.0,0.0,0.0,14.333333333333334,7.713333333333334,2.0616916666666665,5.666666666666667,2.333333333333333,4.0,3.0,2.333333333333333,0.6666666666666666,4.0,1.6666666666666667,0.3333333333333333,0.0,0.0,8.666666666666666,4.0,0.0,0.0,0.0,0.0,0.3333333333333333,61.0,47.32333333333335,3.6666666666666665,259.3333333333333,0.6867466666666667,0.7023566666666667,-0.0156099999999999,0.0,0.0,4.333333333333333,4.333333333333333,0.6666666666666666,2.6666666666666665,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,182.0,158.30999999999997,284.0,6.751844444444444,5.445152136752138,1.3066923076923072,2
